code,name,zone,state,address,latitude,longitude
MTL,MAILAM,,,,79.60220000000001,12.160501
TMV,TINDIVANAM,,,,79.65133499999999,12.229410999999999
PCLM,PANCHALAM,,,,79.691931,12.275612
OLA,OLAKUR,,,,79.72191900000001,12.306462999999999
KSGL,KARASANGAL,,,,79.749958,12.333838
TZD,TOZHUPPEDU,,,,79.783575,12.367080999999999
ACK,ACHARAPAKKAM,,,,79.821722,12.406776
MLMR,MELMARUVATTUR,,,,79.83380100000001,12.429554
VPH,Vachaspati Nagar,ECR,Bihar,"National Highway 57, Bihar",86.325158,26.400204
PQM,PAKKAM,,,,79.850569,12.465125
VTL,Vadtal Swaminarayan,WR,Gujarat,"Vadtal, Gujarat",72.876748,22.591636
MMK,MADURANTAKAM,,,,79.89308700000001,12.50442
GMN,GOREGAON,WR,Maharashtra,"Mumbai, Maharashtra",72.849389,19.164447
WDA,WADRENGDISA,NFR,Assam,"Diakkawn Rd, Assam",93.177527,25.263973
BAF,Bap,?,Rajasthan,"Jodhpur, Rajasthan",72.32740791990001,27.2881821763
AHH,AHMADGARH,NR,Punjab,"Ahmedgarh, Punjab",75.829518,30.683642000000003
AGE,Angai,NCR,Rajasthan,"Angai, Rajasthan",77.46692,26.606593
AHI,ASHTI,CR,Maharashtra,"State Highway 161, Maharashtra",75.4030697949,17.8447367757
ALP,ALAPAKAM,SR,Tamil Nadu,"NH 45A, Tamil Nadu",79.7272273724,11.6178033436
BANL,BHATANGLI,?,Maharashtra,"MSH3, Maharashtra",76.678145,18.446006999999998
AMW,AMAN VADI,SCR,Maharashtra,"Washim, Maharashtra",77.065281,20.300507
AYM,ADIYAKKAMANGALAM,SR,Tamil Nadu,"Thiruvarur, Tamil Nadu",79.68058,10.756748
ASV,ASARVA JN,WR,Gujarat,"Ahmedabad, Gujarat",72.612937,23.043981000000002
AMT,AMMAPET,SR,Tamil Nadu,"Ammapet, Tamil Nadu",79.31573800000001,10.779506
ATT,ATARI,NR,Punjab,"Atari, Punjab",74.607241,31.594934000000002
JJA,JAJAN PATTI,WCR,Rajasthan,"State Highway 33, Rajasthan",77.573854,27.354893999999998
ARS,ARASUR,SR,Tamil Nadu,"NH 45A, Tamil Nadu",79.72470399999999,11.270467
KNDP,KHANDIP,WCR,Rajasthan,"State Highway 1, Rajasthan",76.911821,26.641030999999998
YDM,Yedamangala,SWR,Karnataka,"Panja Kadaba Rd, Karnataka",75.44308500000001,12.714668
NNW,NARAYANPUR TATWAR,WCR,Rajasthan,"Sawai Madhopur, Rajasthan",76.635578,26.344258999999997
BA,BANDRA,WR,Maharashtra,"Mumbai, Maharashtra",72.84045439,19.05445443
AEJ,ARNEJ,WR,Gujarat,"Arnej, Gujarat",72.268322,22.582088000000002
NPKM,NANDIYAMPAKKAM,,,,80.2758,13.268080999999999
DDCE,DUNDI,WCR,Madhya Pradesh,"Dundi, Madhya Pradesh",80.21665700000001,23.557854000000003
GRO,GURRA,WCR,Madhya Pradesh,"Itarsi, Madhya Pradesh",77.86729,22.632067
KVZ,KAVALI,,,,79.988271,14.915993
TTU,TETTU,,,,80.00582100000001,15.042824
UPD,ULAVAPADU,,,,80.01336400000001,15.167112
KTZ,KHUTWANSA,WCR,Madhya Pradesh,"Hoshangabad, Madhya Pradesh",77.602425,22.545189
KKN,KHIRKIYA,WCR,Madhya Pradesh,"State Highway 15, Madhya Pradesh",76.85944699999999,22.166444000000002
BALI,Bhaili,WR,Gujarat,"Vadodara, Gujarat",73.1319768447429,22.266245011489417
ATQ,Arantangi,SR,Tamil Nadu,"Aranthangi, Tamil Nadu",78.99684813804924,10.164469056963739
AGAE,AGRADWIP,ER,West Bengal,"Agradwip, West Bengal",88.22611699999999,23.58096
DSNR,DASHNAGAR,,,,88.3078029926,22.5986336217
TPKR,TIKIAPARA,,,,88.324322,22.599036
AMLP,Amalpur,WR,Gujarat,"Vadodara, Gujarat",73.508313,22.161144
AUS,Anupshahr,NWR,Rajasthan,"Anupshaher Rd, Rajasthan",75.21122979931533,28.947951113517377
ASLU,Aslu,NWR,Rajasthan,"National Highway 65, Rajasthan",75.07484199999999,28.368987999999998
GHSR,GHASARA HALT,,,,79.360808,26.72284
ULD,ACHALDA,,,,79.404392,26.701949
AEL,Ateli,NWR,Haryana,"Dist. Mahendragarh, Haryana",76.25310499999999,28.100118
WTR,WATHAR,CR,Maharashtra,"Satara, Maharashtra",74.135767,17.89054
WLH,VALHA,CR,Maharashtra,"Indraprastha Rd, Maharashtra",74.1605539337,18.1836347437
BAAR,Bandar P.H.,?,West Bengal,"Haldia, West Bengal",88.086816,22.052122
AE,Amreli,WR,Gujarat,"Amreli, Gujarat",71.228012,21.607831
MST,MASIT,,,,80.257914,27.269928999999998
BGH,BAGHAULI,,,,80.296314,27.228081
TPND,TALOJA PANCHAND,CR,Maharashtra,"Navi Mumbai, Maharashtra",73.087316,19.078901
ADVI,ADAVALI,KR,Maharashtra,"Ratnagiri, Maharashtra",73.592514,16.921753
AGL,AMARGOL,SWR,Karnataka,"Hubli, Karnataka",75.09820837459999,15.4117921224
AS,ARJANSAR,NWR,Rajasthan,"Bikaner, Rajasthan",73.87196899999999,28.933796
BAKT,Barhara Kothi,ECR,Bihar,"Purnia, Bihar",87.09631900000001,25.776942
CM,Campierganj,NER,Uttar Pradesh,"National Highway 29, Uttar Pradesh",83.267384,27.05777
DB,Dabhoi Junction,WR,Gujarat,"Dabhoi, Gujarat",73.415466,22.137755
ULU,ULUNDURPET,,,,79.317787,11.702177
AGZ,AMAGURA,ECoR,Chhattisgarh,"Markel, Chhattisgarh",82.147342,19.068103
AGB,AMBAGAON,ECoR,Chhattisgarh,"Ambagaon, Chhattisgarh",82.239507,19.062527
MYKR,MATYAKHERI HALT,,,,74.951915,24.309449
BBLK,B L DASPURI,NCR,Uttar Pradesh,"B L Daspuri, Uttar Pradesh",79.36351860779999,27.316999355900002
ARV,ARNI ROAD,SR,Tamil Nadu,"Kalambur, Tamil Nadu",79.209033,12.630801
BARI,Bari,NCR,Rajasthan,"Bari, Rajasthan",77.61817468,26.65005846
BAT,Batala Junction,NR,Punjab,"Batala, Punjab",75.1944316,31.8214816
BBV,BABHULGOAN,CR,Maharashtra,"State Highway 161, Maharashtra",75.383427,17.778326000000003
ASI,Arseni,NR,Uttar Pradesh,"MORADABAD, Uttar Pradesh",80.39386,27.243104
APE,ANDANAPPETTAI,SR,Tamil Nadu,"Pappakoil, Tamil Nadu",79.84409600000001,10.758823
BEHR,BEOHARI,WCR,Madhya Pradesh,"Beohari, Madhya Pradesh",81.3797154,24.0002687
ARNH,Arjunahalli,SWR,Karnataka,"Arjunahalli, Karnataka",76.391729,12.512857
BFG,Bagthar,NCR,Uttar Pradesh,"Bandh, Uttar Pradesh",77.52218902999999,26.79623183
BBAR,BARA,WCR,Madhya Pradesh,"Mahroi, Madhya Pradesh",81.21186200000001,24.001215
BDYP,Bidyadharpur,ER,West Bengal,"Bidyadharpur, West Bengal",88.452872,22.425122
ASAN,ASAN,NR,Haryana,"Panipat, Haryana",76.882594,29.40129
ATUL,ATUL,WR,Gujarat,"Valsad, Gujarat",72.9271335858,20.544593354
AONI,Amoni,NFR,Assam,"Amoni, Assam",92.91960900000001,26.448121
HRI,HARDOI,,,,80.147877,27.399414
BBE,BAGHI BARDIHA,ECR,Bihar,"Baghi Bardiha, Bihar",85.623332,24.953077
BFX,BAGHI GHAUSPUR,ECR,Bihar,"Baghi Ghauspur, Bihar",85.684033,25.051952
BDV,BADANAVALU,SWR,Karnataka,"Nanjungudu-Chamarajanagara Rd, Karnataka",76.74904447,12.075565500000002
PGU,PADUGUPADU,,,,79.989954,14.496976
KJJ,KODAVALURU,,,,79.99490800000001,14.564331
TMC,TALAMANCHI,,,,79.998171,14.607124
AXR,ALLURU ROAD,,,,79.989036,14.710541
BTTR,BITRAGUNTA,,,,79.98314599999999,14.768584800000001
SVPM,S VENKTESWRPALM,,,,79.982262,14.806671
KPO,KARANPURA,,,,76.7783649164,27.1230467855
BUDA,BHUDA,,,,76.8145379749,27.1289860174
MURD,MANDAWAR MAHUA RD,,,,76.8508226947,27.1560976594
ANDN,Anand Nagar,NER,Uttar Pradesh,"Pharenda, Uttar Pradesh",83.270698,27.103714
GOS,GHOSRANA,,,,76.90338,27.179904
DTF,DANTLA,,,,76.9610701135,27.1971512117
KL,KHERLI,,,,77.0364244739,27.2002567722
ARK,Arakku,ECoR,Andhra Pradesh,"Araku, Andhra Pradesh",82.86256,18.333991
TBL,TARCHERRA BRLRM,,,,77.104134,27.205008000000003
NBI,NADBAI,,,,77.2080875122,27.213674308399998
PPEA,PAPRERA,,,,77.308829,27.226004
HK,HELAK,,,,77.378757,27.234442
BTE,BHARATPUR JN,,,,77.488613,27.237106999999998
ATR,Attar,WR,Madhya Pradesh,"East Nimar, Madhya Pradesh",76.204918,21.998734000000002
NHB,NOH BACHHAMDI,,,,77.546395,27.223368999999998
IK,IKRAN,,,,77.608741,27.211065
CIK,CHIKSANA,,,,77.663925,27.199896
ANY,Arumuganeri,SR,Tamil Nadu,"Arumuganeri, Tamil Nadu",78.091842,8.579144
BAKA,Banka,?,Bihar,"Banka, Bihar",86.91169348999999,24.8659010332
AH,ACHHNERA JN,,,,77.7578389026,27.1817602284
TDL,TUNDLA JN,,,,78.233285,27.207747
BAW,CHIK BANAVAR,SWR,Karnataka,"Bengaluru, Karnataka",77.50634099999999,13.073539
PVN,PAVUNUR,,,,79.31580600000001,11.600544
BFN,Bugana,NR,Haryana,"National Highway 65, Haryana",75.8278150574,29.258822195
ANF,Anandapuram,SWR,Karnataka,"Anandapuram, Karnataka",75.209164,14.073324
BBN,Barbil,SER,Odisha,"Kiriburu, Odisha",85.36905800000001,22.104577
HNG,HIRANGAON,,,,78.31461900000001,27.175703000000002
FZD,FIROZABAD,,,,78.386691,27.147415
MNR,MAKKHANPUR,,,,78.4715,27.119485
SKB,SHIKOHABAD JN,,,,78.57495499999999,27.085686
KAA,KAURARA,,,,78.664813,27.029
BDN,BHADAN,,,,78.73749459999999,26.9793918
BBL,BALRAI,,,,78.8237102228,26.9205023929
JGR,JASWANTNAGAR,,,,78.893731,26.872978000000003
SB,SARAI BHOPAT,,,,78.94470899999999,26.837847
ETW,ETAWAH,,,,79.021502,26.785970000000002
EKL,EKDIL,,,,79.116455,26.76628
BNT,BHARTHANA,,,,79.2163612,26.7502248
DBM,DABOLIM,SWR,Goa,"Mormugao, Goa",73.849937,15.389334
AUWA,AUWA,NWR,Rajasthan,"Somesar, Rajasthan",73.564613,25.665207000000002
JP,JAIPUR,,,,75.786923,26.920203
BEB,Beldanga,ER,West Bengal,"Beldanga, West Bengal",88.2429681,23.9320594
BHLI,BOHALI,CR,Maharashtra,"State Highway 161, Maharashtra",75.27417043950001,17.5887732682
BASN,BHAINSWAN,NR,Haryana,"Gohana, Haryana",76.680769,29.094392
BHNA,Bhayna,ER,West Bengal,"Mamjoan Rd, West Bengal",88.64165885999999,23.31226134
BHME,BHANDARIDAH,ECR,,,86.05509864230001,23.7566729304
BCU,BHUCHCHU,NR,Punjab,"Bhucho Mandi, Punjab",75.0951862,30.209881999999997
BHL,BHILWARA,NWR,Rajasthan,"Bhilwara, Rajasthan",74.63077340000001,25.3435508
KVA,KAVAS,NWR,Rajasthan,"NH-112 Barmer-Jodhpur Hwy, Rajasthan",71.538716,25.867466
BDW,BANDANWARA,NWR,Rajasthan,"Bandanwara, Rajasthan",74.6913786,26.1253008
BJV,Bijauria,NER,Uttar Pradesh,"Bareilly, Uttar Pradesh",79.65527399999999,28.574785
BHJ,Barhaj Bazar,NER,Uttar Pradesh,"Barhaj, Uttar Pradesh",83.731497,26.283912
DRD,DAHANU ROAD,WR,Maharashtra,"Dahanu, Maharashtra",72.74336799999999,19.991217
BJRA,BHAJERA,,,,76.6568744922,27.100774588100002
BDXT,BASAI DHANKOT,NR,Haryana,"Gurgaon, Haryana",76.983187,28.464735
BCHN,Bochasan Junction,WR,Gujarat,"Anand, Gujarat",72.847673,22.402073
BHT,Bhattu,NWR,Haryana,"Bhattu Kalan, Haryana",75.34013,29.387323
SHR,SIHORA ROAD,WCR,Madhya Pradesh,"Jabalpur, Madhya Pradesh",80.110265,23.467136
SGBJ,SURGAON BANJARI,WCR,Madhya Pradesh,"Khandwa, Madhya Pradesh",76.544215,21.946109
BADR,Bhader,WR,Gujarat,"Amreli, Gujarat",70.928979,21.36507
TLA,TITVALA,,,,73.202714,19.296504000000002
BJUD,BAJUD,WR,Gujarat,"State Highway 31, Gujarat",71.82792500000001,21.736131
KON,KUDALNAGAR,,,,78.108666,9.944876
BDSW,Budhsinghwala,NWR,Rajasthan,"Hanumangarh, Rajasthan",74.22266067937016,29.831708406844584
BER,BEAWAR,NWR,Rajasthan,"Beawar, Rajasthan",74.3149711,26.1089078
BGDA,Bogada,?,Orissa,"Bogada, Orissa",86.5881717944,20.2787142311
AWG,Awa Garh,NCR,Uttar Pradesh,"Awagarh, Uttar Pradesh",78.47340000000001,27.464247
SBK,SHAHBAZ KULI,NER,Uttar Pradesh,"Shahbaz Quli, Uttar Pradesh",83.67465299999999,25.632101000000002
ENR,ENNORE,,,,80.32212448269999,13.218195717099999
NLS,NELLORE SOUTH,,,,79.983464,14.444474999999999
AVL,AMRITVEL,WR,Gujarat,"Amrutwel Rd, Gujarat",71.679671,21.077372
NLR,NELLORE,,,,79.989383,14.460592
BGA,BAGALIA,SER,West Bengal,"Purulia, West Bengal",86.51904643,23.44693617
BERO,BERO,SER,West Bengal,"Purulia, West Bengal",86.72660900000001,23.548271
DVBH,MAKUDAN VIRAPANDI BLOCK HUT,,,,78.037941,11.580796
AVT,Avati,SWR,Karnataka,"Avati, Karnataka",77.72667899999999,13.299092
BIV,Bamhani Banjur,SECR,Madhya Pradesh,"Bamhani, Madhya Pradesh",80.324566,22.438916000000003
BGB,Budge Budge,ER,West Bengal,"Kolkata, West Bengal",88.19469228000001,22.49310248
UMNR,UMESHNAGAR,ECR,Bihar,"National Highway 31, Bihar",86.431195,25.461085
BDBP,BASUDEBPUR,ER,Bihar,"Basudebpur, Bihar",87.98253549799999,24.6355270351
MOL,MULI ROAD,WR,Gujarat,"Surendranagar, Gujarat",71.43486,22.676562
AZA,AZARA,NFR,Assam,"Guwahati, Assam",91.613927,26.099339999999998
BAHI,Balenahalli,SWR,Karnataka,"State Highway 48, Karnataka",76.56637599999999,14.250321000000001
BDHP,BHUDPUR,NR,Uttar Pradesh,"State Highway 57, Uttar Pradesh",77.29116829590001,29.218093878
SHW,SAMHON,,,,79.320694,26.734186
PATA,PATA,,,,79.4794183441,26.6666191003
PJY,PARA JANI HALT,,,,79.634896,26.596933
RURA,RURA,,,,79.908216,26.485377
BPU,BHAUPUR,,,,80.12429014,26.46811536
CNB,KANPUR CENTRAL,,,,80.350966,26.454240000000002
CHK,CHAKERI,,,,80.40654599999999,26.381159999999998
SSL,SIRSAUL,,,,80.462852,26.297301
RAMA,RAMVA,,,,80.8532993597,25.8911534211
BKF,Bhikhna Thori,ECR,Bihar,"WestChamparan, Bihar",84.61057,27.333596
BGJT,Bagha Jatin,ER,West Bengal,"Kolkata, West Bengal",88.387421,22.482615000000003
BGPL,Baghuapal,ECoR,Orissa,"Orissa, Orissa",86.013166,21.042219
BEHS,Bihar Sharif,ECR,Bihar,"06112-222306, Bihar",85.5390747,25.206116
BHRB,Bhairabi,?,Mizoram,"Kolasib, Mizoram",92.54106045,24.19545969
BDWL,BIRADHWAL,NWR,Rajasthan,"National Highway 15, Rajasthan",73.896516228,29.1741168151
BANE,BASNI,NWR,Rajasthan,"Jodhpur, Rajasthan",73.010639,26.222963
BHZ,BIHARA,NFR,Assam,"K Rd, Assam",92.689054,24.9628178
BHI,BAHERI,NER,Uttar Pradesh,"SH 37, Uttar Pradesh",79.5003221,28.777391
BHB,BADLA GHAT,ECR,Bihar,"Bihar, Bihar",86.5871439,25.553762900000002
BJNR,BIJAINAGAR,NWR,Rajasthan,"Bijainagar, Rajasthan",74.65305889999999,25.931003
BGHI,BAGAHAI ROAD,WCR,Madhya Pradesh,"Baghai Road, Madhya Pradesh",81.018663,24.555903
BDDR,BADODAR,WR,Gujarat,"National Highway 8D, Gujarat",70.295846,21.361072999999998
BIJ,Birnagar,ER,West Bengal,"Birnagar, West Bengal",88.55125199999999,23.2358754
BJO,BIJNOR,NR,Uttar Pradesh,"Bijnor, Uttar Pradesh",78.14680469999999,29.3856298
BHLA,BEHULA,ER,West Bengal,"Behula, West Bengal",88.4287921,23.181967399999998
BLQR,BILASPUR ROAD,NER,Uttar Pradesh,"Rampur, Uttar Pradesh",79.254263,28.865600999999998
BHLE,Barahat,ER,Bihar,"State Highway 19, Bihar",87.0100837976,24.9206004744
BGAE,BALAGARH,ER,West Bengal,"Balagarh, West Bengal",88.4525522,23.1215453
BJRI,BIJURI,SECR,Madhya Pradesh,"Shahdol, Madhya Pradesh",82.1189461,23.250338600000003
BHTA,BHATIYA,WR,Gujarat,"National Highway 8E, Gujarat",69.2803623,22.0881542
BKRO,BOKARO THERMAL,ECR,,,85.87557819999999,23.7851503
CHCR,CHACHER,,,,79.354918,21.241422
DNL,DHANOLI,,,,80.42759080629999,21.3221098696
LLP,Lalitgram,ECR,Bihar,"Lalitgram, Bihar",87.01226592063904,26.35666473117378
NI,NAYDONGRI,,,,74.8366330817,20.3484309504
HJN,HOWRAH JN. CABIN,,,,88.342811,22.583533
PKE,PIMPAR KHED,,,,74.7559997266,20.307455334
PJN,PANJHAN,,,,74.606561,20.275504
HSL,HISVAHAL,,,,74.57099,20.283239000000002
PNV,PANEVADI,,,,74.494903,20.26527
MMR,MANMAD JN,,,,74.438305,20.249887
TGR3,BLOCK AND CATCH SIDING CABINE NO.3,,,,73.485951,19.674468
BDGP,BADANAGUPPE,SWR,Karnataka,"SH 57, Karnataka",76.861228,11.990316
KYN,KALYAN JN,,,,73.12974,19.234716000000002
PMR,PITAMBARPUR,,,,79.538072,28.200105
BIQ,BANSI PAHARPUR,NCR,Rajasthan,"Rupbas, Rajasthan",77.457241,26.93277
CTTP,CHITRAPUR HALT,KR,Karnataka,"Uttara Kannada, Karnataka",74.536566,14.036147999999999
BFD,BORHAT,NFR,Assam,"Nahar Rd, Assam",95.277512,27.164263
BGM,BELGAUM,SWR,Karnataka,"Belgaum, Karnataka",74.5095639,15.8492433
BGU,BAIRGANIA,ECR,Bihar,"Barahwa Pool Rd, Bihar",85.27333399999999,26.738281999999998
BGRM,Biggabas Ramsara,NWR,Rajasthan,"National Highway 11, Rajasthan",74.20154742999999,28.04769242
BEML,BEML Nagar,SWR,Karnataka,"KGF, Karnataka",78.24197815000001,12.9786413
BKT,BAKSHI KA TALAB,NER,Uttar Pradesh,"Bakshi Ka Talab, Uttar Pradesh",80.922331,26.983452
BFPA,Bhopatpur,NER,Uttar Pradesh,"Bhopatpur, Uttar Pradesh",79.8051375,28.375464097400002
BJP,BIJAPUR,SWR,Karnataka,"Bijapur, Karnataka",75.7400012,16.8310603
BILA,Bheslana,NWR,Rajasthan,"Jobner to Nawa Rd, Rajasthan",75.304187,27.065209000000003
VJA,VEJANDLA,SCR,Andhra Pradesh,"Guntur, Andhra Pradesh",80.519729,16.237226
SJL,SANGAM JAGARLAMUDI,SCR,Andhra Pradesh,"High School Rd, Andhra Pradesh",80.570521,16.246589
BDE,Bodeli,WR,Gujarat,"Vadodara, Gujarat",73.71657979999999,22.2701906
GCAB,GCAB,,,,81.431558,21.204607999999997
BIA,BHILAI,,,,81.4217238,21.202598300000002
BPHB,BHILAI POWER HOUSE,,,,81.375901,21.208119
BQR,BHILAI NAGAR,,,,81.33434510000001,21.2013382
BADK,BARKA,NR,Uttar Pradesh,"State Highway 57, Uttar Pradesh",77.2733021582,29.0725646906
BDKT,Badakhandita,ECoR,Orissa,"State Highway 12, Orissa",86.08383554000001,20.365448699999998
BELA,Bela,ECR,Bihar,"Gaya, Bihar",84.981353,24.97843
VDE,VEDAYAPALEM,,,,79.957106,14.404478
TRL,TIRUVALLUR,,,,79.913105,13.115764
BIDR,Bidar,SCR,Karnataka,"Bidar, Karnataka",77.5137793,17.9116836
WCN,WIMCO NAGAR,,,,80.305807,13.180491
KAVM,KATHIVAKKAM,,,,80.31674199999999,13.204343999999999
VKT,VENKATACHALAM,,,,79.92732000000001,14.327256
BHM,Bahram,NR,Punjab,"Behram, Punjab",75.894193,31.197575
BGPA,Bageshapura,SWR,Karnataka,"Bageshapura, Karnataka",76.2293551874,13.143803441600001
BHRJ,Becharji,WR,Gujarat,"State Highway 7, Gujarat",72.02941299999999,23.516602
SDM,SURAREDDIPALEM,,,,80.045682,15.407571
PRH,POWERPET,,,,81.106602,16.713189
VGT,UNGUTURU,,,,81.42356000000001,16.824498
BMGM,BRAHMANAGUDEM,,,,81.67527695,16.930258209999998
KYM,KADIYAN,,,,81.832674,16.914337999999997
BBPM,BALABHADRAPURAM,,,,82.00037565999999,16.96580143
NASP,NARASINGAPALLI,,,,82.891038,17.606751
GPT,GOPALAPATNAM,,,,83.214877,17.748818
VKD,BAKHRABAD,,,,87.36345,22.118541
NYA,NARAYANGARH,,,,87.380456,22.174233
BPE,BENAPUR,,,,87.37624084000001,22.271352309999997
HIJ,HIJILLI,,,,87.32016899999999,22.319921
BKL,BONA KALU,SCR,Andhra Pradesh,"Bonakalu, Andhra Pradesh",80.261499,17.031591000000002
BLO,BHULON,WCR,Rajasthan,"Kota, Rajasthan",76.968812,24.635909
BMHR,BAMANHERI,NR,Uttar Pradesh,"Muzaffarnagar, Uttar Pradesh",77.70639,29.514761999999997
BME,BARMER,NWR,Rajasthan,"Barmer, Rajasthan",71.397067,25.744521900000002
BLC,BOLDA,SCR,Maharashtra,"Parbhani, Maharashtra",77.2735908,19.5520321
BKWA,BAKAYANWALA,NR,Rajasthan,"Diwan Khera, Rajasthan",73.98581800000001,30.143292
BLDI,BHILDI,WR,Gujarat,"Bhildi, Gujarat",72.008187,24.194251
BJ,BAHJOI,NR,Uttar Pradesh,"Bahjoi, Uttar Pradesh",78.6315064,28.401499599999998
ADIJ,AHMEDABAD JN,,,,72.60171600000001,23.025715
BMSR,Bhimasar,WR,Gujarat,"Kutch, Gujarat",70.88691945187747,23.533660939738297
BLWR,BILESHWAR,WR,Gujarat,"Rajkot, Gujarat",70.830427,22.382129
BKDE,BUDHAKHERA,NR,Haryana,"SH 14, Haryana",76.557193,29.378719
HCAB,BMY H CABIN,,,,81.46489100000001,21.220990999999998
KOK,KORUKKUPET JN,,,,80.27837727340001,13.120489801700002
BHY,BHAYAVADAR,WR,Gujarat,"Sahid Kharachia, Gujarat",70.23614485659999,21.8478371804
BL,VALSAD,WR,Gujarat,"Valsad, Gujarat",72.9335291,20.6085595
TNP,TONDIARPETTAI,,,,80.28092114379999,13.1262400028
BNSP,BANSAPAHAR,WCR,Uttar Pradesh,"Uttar Pradesh, Uttar Pradesh",81.050022,25.055505
ULB,ULUBARIA,,,,88.093209,22.472428
BLP,Balrampur,NER,Uttar Pradesh,"Balrampur, Uttar Pradesh",82.16066989870001,27.4158206073
VOC,V.O.C. NAGAR,,,,80.28745678409999,13.140301627300001
CTRE,CHITTERI,,,,79.597909,13.068171999999999
TUG,THALANGAI,,,,79.42612799999999,13.003678
APH,ANUPGARH,NWR,Rajasthan,"Sri Ganganagar, Rajasthan",73.2045643,29.1968977
WJR,WALAJAH ROAD JN,,,,79.360511,12.970676
BJMR,BAIJNATH MANDIR,NR,Himachal Pradesh,"Baijnath, Himachal Pradesh",76.65152893999999,32.052625660000004
MCN,MUKUNDARAYAPURM,,,,79.289067,12.977678
TVT,TIRUVOTTIYUR,,,,80.296454,13.160025
BMR,BIKRAMPUR,WCR,Madhya Pradesh,"Balaghat, Madhya Pradesh",79.586316,23.082226
BKH,BANKHEDI,WCR,Madhya Pradesh,"Bankheri, Madhya Pradesh",78.5379969,22.7748819
AKRA,Akra,ER,West Bengal,"Kolkata, West Bengal",88.249021,22.514668
BPF,BANAPURA,WCR,Madhya Pradesh,"Seoni Malwa, Madhya Pradesh",77.4807316095,22.4703575471
BLKR,BALLEKERE HALT,SWR,Karnataka,"National Highway 206, Karnataka",76.023514,13.502322000000001
SUCH,SUCHINDRAM,SR,Tamil Nadu,"Suchindram, Tamil Nadu",77.466792,8.149479
BJWS,Bojawas,NWR,Haryana,"State Highway 24, Haryana",76.25286799999999,28.312786
BLGA,Belagula,SWR,Karnataka,"Belagula, Karnataka",76.5887032642,12.385698676899999
BLLI,BALLI,KR,Goa,"Bali, Goa",74.0209756,15.151725800000001
BJMD,Bara Jamda,SER,Jharkhand,"Kiriburu, Jharkhand",85.41239200000001,22.1665327
BMP,Bramhapuri,SECR,Maharashtra,"Brahmapuri, Maharashtra",79.867537,20.603943
BIC,Bichia,NER,Uttar Pradesh,"Bichia, Uttar Pradesh",81.2720808,28.1830705
BILK,Bilkha,WR,Gujarat,"Bilkha, Gujarat",70.6004021,21.443078399999997
BMPR,Badampahar,SER,Orissa,"National Highway 6, Orissa",86.18081819999999,22.2640234
BMGR,Bamangram,NFR,West Bengal,"Hemtabad, West Bengal",88.1912832245,25.622139865799998
BPN,Banpur,ER,West Bengal,"Banpur-Majhdia Rd, West Bengal",88.76185515,23.45186861
BMLL,Bamla,NWR,Haryana,"State Highway 16A, Haryana",76.244079,28.832463999999998
BMW,Bamhni,SECR,Maharashtra,"Nagpur, Maharashtra",79.364152,20.922361
KOTR,KORATTUR,,,,80.184062,13.113345
PCW,PERAMBUR CARRIAGE WORKS,,,,80.23865900000001,13.107240000000001
VLK,VILLIVAKKAM,,,,80.209621,13.110062
BNHL,Bellenahalli,SWR,Karnataka,"Chitradurga, Karnataka",76.554391,14.243859
PVM,PATTARAVKKAM,,,,80.166656,13.114872
ABU,AMBATTUR,,,,80.1525249074,13.114305980800001
ANNR,ANNANUR,,,,80.126743,13.116018
KMSI,Kumsi,,,,75.402042,14.051954
AVD,AVADI,,,,80.10051800000001,13.118247
HC,HINDU COLLEGE,,,,80.074903,13.118538
PAB,PATTABIRAM,,,,80.06542400000001,13.11926
NEC,NEMILICHERRY HALT,,,,80.045378,13.121643
SVR,SEVVAPET ROAD,,,,79.96668799999999,13.124996999999999
PTLR,PUTLUR HALT,,,,79.93709999999999,13.122922
EGT,EGATTUR HALT,,,,79.88406,13.106198
BJE,Bhojudih Junction,SER,Jharkhand,"Jairampur More to Baliapur, Jharkhand",86.4469993,23.642174999999998
MAF,MANUR,,,,79.801508,13.096025
MSU,MOSUR,,,,79.7188409808,13.0857348949
MLPM,MELPAKKAM,,,,79.659245,13.080671
MRLM,MARUDALAM,,,,79.399298,12.99726
BPZ,BAZPUR,NER,Uttarakhand,"Bazpur, Uttarakhand",79.1463827,29.1578998
BRY,BAREILLY,NER,Uttar Pradesh,"Bareilly, Uttar Pradesh",79.4109744,28.3372843
BQZ,BALLALPUR,ER,West Bengal,"Farakka, West Bengal",87.91224299999999,24.747459000000003
BNN,BARNALA,NR,Punjab,"Barnala, Punjab",75.5492466,30.370396799999998
BNJL,BINJHOL HALT,NR,Haryana,"Panipat, Haryana",76.92378099999999,29.344605
KAV,KALAMNA,,,,79.140955,21.168195
BNH,BHIMNATH,WR,Gujarat,"Bhimnath, Gujarat",71.92503,22.245963
BNVD,BHANVAD,WR,Gujarat,"Bhanvad, Gujarat",69.79885780000001,21.9330444
BRGM,Baraigram Junction,NFR,Assam,"National Highway 44, Assam",92.344106,24.684059
BSPR,BISHRAMPUR,SECR,Chhattisgarh,"District Sarguja, Chhattisgarh",82.98289000000001,23.179178
BRH,BAIKUNTHPUR RD,SECR,Chhattisgarh,"NH 78, Chhattisgarh",82.5298836,23.317286
SAL,SALWA,,,,79.292976,21.236542
